"name","long","lat","year","date"
"Asclepias incarnata","-82.41462","40.81115","2016","2016-10-08"
"Asclepias viridis","-95.492273","30.534308","2016","2016-10-09"
"Asclepias syriaca","-71.036911","42.299619","2016","2016-10-04"
"Asclepias syriaca","-70.596441","43.261952","2016","2016-10-12"
"Asclepias syriaca","-76.756708","38.970982","2016","2016-10-19"
"Asclepias syriaca","-71.207999","42.030245","2016","2016-10-18"
"Asclepias syriaca","-85.603481","44.347076","2016","2016-10-10"
"Asclepias syriaca","-93.579313","42.021652","2016","2016-10-11"
"Asclepias curassavica","-82.149003","26.970767","2016","2016-10-13"
"Asclepias asperula","-97.999375","30.229595","2016","2016-10-20"
"Asclepias syriaca","-69.68426","44.567666","2016","2016-10-06"
"Asclepias syriaca","-71.335302","41.991419","2016","2016-10-27"
"Asclepias curassavica","-122.086867","37.943432","2016","2016-10-28"
"Asclepias syriaca","-74.432845","40.490279","2016","2016-11-04"
"Asclepias curassavica","-95.694768","30.083797","2016","2016-11-23"
"Asclepias syriaca","-71.417399","41.6575","2016","2016-11-08"
"Asclepias tuberosa","-74.43183","40.477628","2016","2016-11-02"
"Asclepias syriaca","-77.054275","38.960551","2016","2016-11-19"
"Asclepias viridis","-95.22229","29.807566","2016","2016-11-09"
"Asclepias syriaca","-73.001901","43.62447","2016","2016-11-15"
"Asclepias syriaca","-81.838195","41.447995","2016","2016-11-07"
"Asclepias fascicularis","-117.713345","33.588079","2016","2016-11-25"
"Asclepias fascicularis","-118.002125","33.988502","2016","2016-11-26"
"Asclepias viridis","-97.631355","30.293304","2016","2016-11-14"
"Asclepias syriaca","-70.453391","43.682798","2016","2016-11-22"
"Asclepias viridis","-97.368737","32.23789","2016","2016-11-16"
"Asclepias viridis","-97.591675","30.310499","2016","2016-11-01"
"Asclepias syriaca","-76.332709","43.158679","2016","2016-11-09"
"Asclepias syriaca","-83.953257","42.45052","2016","2016-11-10"
"Asclepias syriaca","-71.276405","42.999183","2016","2016-11-07"
"Asclepias syriaca","-69.56848","44.630112","2016","2016-11-13"
"Asclepias syriaca","-69.56848","44.630112","2016","2016-11-13"
"Asclepias syriaca","-78.722447","42.887335","2016","2016-11-11"
"Asclepias fascicularis","-122.823224","38.428919","2016","2016-11-05"
"Asclepias syriaca","-83.801557","42.47168","2016","2016-11-21"
"Asclepias syriaca","-76.332709","43.158679","2016","2016-11-09"
"Asclepias fascicularis","-117.679893","33.747071","2016","2016-11-13"
"Asclepias tuberosa","-97.720976","30.411691","2016","2016-11-15"
"Asclepias syriaca","-74.574959","40.625728","2016","2016-11-03"
"Asclepias syriaca","-69.963945","43.938858","2016","2016-11-24"
"Asclepias speciosa","-122.154043","37.481059","2016","2016-11-04"
"Asclepias syriaca","-76.121925","43.035392","2016","2016-11-06"
"Asclepias speciosa","-107.690159","38.561869","2016","2016-11-13"
"Asclepias syriaca","-74.544897","40.593377","2016","2016-11-05"
"Asclepias viridis","-95.22229","29.807566","2016","2016-11-09"
"Asclepias syriaca","-78.192595","38.903021","2016","2016-11-08"
"Asclepias viridis","-97.591617","30.308907","2016","2016-11-01"
"Asclepias tuberosa","-95.694899","30.083951","2016","2016-11-18"
"Asclepias syriaca","-76.956402","39.293924","2016","2016-11-26"
"Asclepias curassavica","-97.895647","30.446853","2016","2016-11-13"
"Asclepias syriaca","-70.237531","43.76901","2016","2016-11-08"
"Asclepias syriaca","-93.473174","45.112853","2016","2016-11-26"
"Asclepias asperula","-99.746912","32.374008","2016","2016-11-10"
"Asclepias curassavica","-86.542968","30.77242","2016","2016-11-16"
"Asclepias syriaca","-83.993075","42.470847","2016","2016-11-21"
"Asclepias asperula","NA","NA","2016","2016-11-17"
"Asclepias syriaca","-74.624591","40.548146","2016","2016-11-14"
"Asclepias incarnata","-83.977153","42.482241","2016","2016-11-17"
"Asclepias syriaca","-80.958855","35.483128","2016","2016-11-26"
"Asclepias curassavica","-97.60301","30.518713","2016","2016-11-29"
"Asclepias tuberosa","-95.694423","30.08385","2016","2016-11-30"
"Asclepias viridis","-96.892655","33.133327","2016","2016-11-04"
"Asclepias asperula","-97.699569","30.290533","2016","2016-11-04"
"Asclepias syriaca","-93.718625","41.738766","2016","2016-11-28"
"Asclepias viridis","-97.591528","30.310655","2016","2016-11-01"
"Asclepias incarnata","-74.452093","40.801644","2016","2016-11-10"
"Asclepias syriaca","-89.467513","43.0465","2016","2016-12-29"
"Asclepias viridis","-95.602255","29.250897","2016","2016-12-26"
"Asclepias syriaca","-74.575882","40.624181","2016","2016-12-03"
"Asclepias curassavica","-95.534499","29.750201","2016","2016-12-27"
"Asclepias syriaca","-74.315815","40.668107","2016","2016-12-01"
"Asclepias curassavica","-95.694848","30.08395","2016","2016-12-11"
"Asclepias curassavica","-97.891371","30.257078","2016","2016-12-06"
"Asclepias curassavica","-97.751428","30.27997","2016","2016-12-15"
"Asclepias syriaca","-74.454013","40.636598","2016","2016-12-08"
"Asclepias curassavica","-95.694745","30.084072","2016","2016-12-11"
"Asclepias syriaca","-68.670397","44.885979","2016","2016-12-03"
"Asclepias curassavica","-81.039232","28.042346","2016","2016-12-23"
"Asclepias syriaca","-70.860237","42.808208","2016","2016-12-27"
"Asclepias curassavica","-81.452172","28.302987","2016","2016-12-22"
"Asclepias curassavica","-81.452137","28.302878","2016","2016-12-28"
"Asclepias curassavica","-81.679842","26.706687","2016","2016-12-10"
"Asclepias curassavica","-95.534863","29.750162","2016","2016-12-27"
"Asclepias incarnata","-74.584057","40.605482","2016","2016-12-12"
"Asclepias syriaca","-74.585828","40.608047","2015","2015-01-09"
"Asclepias syriaca","-79.161953","36.135722","2015","2015-01-02"
"Asclepias incarnata","-74.316609","40.674536","2015","2015-01-08"
"Asclepias syriaca","-74.490716","40.635304","2015","2015-01-14"
"Asclepias syriaca","-74.651849","40.661891","2015","2015-01-20"
"Asclepias curassavica","-95.286047","29.563567","2015","2015-01-20"
"Asclepias incarnata","-72.501038","44.325098","2015","2015-01-03"
"Asclepias syriaca","-73.035065","43.691673","2015","2015-01-14"
"Asclepias syriaca","-73.095864","43.780335","2015","2015-01-13"
"Asclepias speciosa","-120.494926","46.547511","2015","2015-01-28"
"Asclepias curassavica","-95.694978","30.083791","2015","2015-01-27"
"Asclepias curassavica","-81.860284","27.98903","2015","2015-01-25"
"Asclepias curassavica","-95.540946","30.202897","2015","2015-01-19"
"Asclepias syriaca","-74.316609","40.674536","2015","2015-01-08"
"Asclepias incarnata","-87.851921","41.709239","2015","2015-01-24"
"Asclepias incarnata","-72.501758","44.336242","2015","2015-01-06"
"Asclepias syriaca","-72.45519","44.33711","2015","2015-01-04"
"Asclepias incarnata","-74.568984","40.594459","2015","2015-02-27"
"Asclepias syriaca","-81.400897","41.011618","2015","2015-02-04"
"Asclepias syriaca","-89.72929","43.287703","2015","2015-02-28"
"Asclepias incarnata","-74.373184","40.661018","2015","2015-02-25"
"Asclepias syriaca","-74.498008","40.406538","2015","2015-03-25"
"Asclepias viridis","-97.274553","28.32808","2015","2015-03-31"
"Asclepias syriaca","-74.497863","40.406391","2015","2015-03-25"
"Asclepias fascicularis","-119.773544","34.435757","2015","2015-03-28"
"Asclepias syriaca","-74.422266","40.475942","2015","2015-03-03"
"Asclepias viridis","-97.364838","28.568808","2015","2015-03-31"
"Asclepias asperula","-100.315336","31.661432","2015","2015-03-30"
"Asclepias asperula","-97.323372","29.044769","2015","2015-03-31"
"Asclepias syriaca","-74.420856","40.476485","2015","2015-03-13"
"Asclepias asperula","-98.607513","29.856928","2015","2015-03-18"
"Asclepias asperula","-97.825586","30.308927","2015","2015-03-28"
"Asclepias syriaca","-75.061739","40.52543","2015","2015-03-24"
"Asclepias viridis","-97.274505","28.328108","2015","2015-03-31"
"Asclepias asperula","-98.114105","30.198828","2015","2015-04-26"
"Asclepias asperula","-97.683783","32.709562","2015","2015-04-12"
"Asclepias fascicularis","-117.934728","33.970368","2015","2015-04-12"
"Asclepias viridis","-97.508701","32.734515","2015","2015-04-10"
"Asclepias asperula","-104.666389","30.531111","2015","2015-04-29"
"Asclepias verticillata","-82.01843","29.67044","2015","2015-04-17"
"Asclepias asperula","-97.400936","32.828588","2015","2015-04-10"
"Asclepias viridis","-94.03239","30.575175","2015","2015-04-18"
"Asclepias syriaca","-74.749012","40.378584","2015","2015-04-05"
"Asclepias asperula","-104.704025","30.58294","2015","2015-04-28"
"Asclepias asperula","-98.114368","30.198398","2015","2015-04-28"
"Asclepias viridis","-97.825565","30.309099","2015","2015-04-18"
"Asclepias asperula","-97.693947","31.484963","2015","2015-04-26"
"Asclepias viridis","-96.79277","30.112125","2015","2015-04-10"
"Asclepias asperula","NA","NA","2015","2015-04-20"
"Asclepias viridis","-95.649739","29.889493","2015","2015-04-27"
"Asclepias curassavica","-97.241871","32.964441","2015","2015-04-27"
"Asclepias asperula","-97.683651","32.710169","2015","2015-04-29"
"Asclepias asperula","-98.160095","32.266581","2015","2015-04-09"
"Asclepias asperula","-98.48283","29.83397","2015","2015-04-25"
"Asclepias asperula","-97.28323","32.888033","2015","2015-04-11"
"Asclepias viridis","-96.937356","28.320231","2015","2015-04-06"
"Asclepias asperula","-97.815462","32.245772","2015","2015-04-17"
"Asclepias asperula","-98.322755","29.628835","2015","2015-04-14"
"Asclepias asperula","NA","NA","2015","2015-04-01"
"Asclepias viridis","-93.326043","35.513739","2015","2015-04-12"
"Asclepias asperula","-112.011709","34.224435","2015","2015-04-22"
"Asclepias asperula","-97.032596","30.811592","2015","2015-04-14"
"Asclepias asperula","-98.114162","30.198889","2015","2015-04-22"
"Asclepias asperula","-97.2729","32.74571","2015","2015-04-27"
"Asclepias curassavica","-97.241767","32.96445","2015","2015-04-29"
"Asclepias asperula","-96.739028","30.102177","2015","2015-04-10"
"Asclepias asperula","-98.48193","29.83767","2015","2015-04-24"
"Asclepias asperula","-98.146601","30.441266","2015","2015-04-28"
"Asclepias viridis","-96.639211","33.101958","2015","2015-04-10"
"Asclepias viridis","-96.388773","30.549004","2015","2015-04-30"
"Asclepias asperula","-97.968122","29.869967","2015","2015-04-28"
"Asclepias viridis","-96.739028","30.102177","2015","2015-04-10"
"Asclepias viridis","-97.192637","32.512045","2015","2015-04-17"
"Asclepias asperula","-97.283281","32.888092","2015","2015-04-11"
"Asclepias asperula","-96.8453","33.04928","2015","2015-04-26"
"Asclepias asperula","-97.74306","30.26715","2015","2015-04-14"
"Asclepias asperula","-98.090557","32.333073","2015","2015-04-26"
"Asclepias asperula","-100.509859","31.466866","2015","2015-04-11"
"Asclepias asperula","-97.82564","30.309219","2015","2015-04-18"
"Asclepias asperula","-97.033497","30.811334","2015","2015-04-14"
"Asclepias speciosa","-119.725914","39.534078","2015","2015-04-30"
"Asclepias asperula","-98.045716","32.227914","2015","2015-04-18"
"Asclepias viridis","-97.041139","28.714925","2015","2015-04-06"
"Asclepias asperula","-97.279148","32.888013","2015","2015-04-14"
"Asclepias asperula","-100.030005","29.709738","2015","2015-04-18"
"Asclepias asperula","-98.146513","30.421884","2015","2015-04-25"
"Asclepias asperula","-97.509929","32.732385","2015","2015-04-25"
"Asclepias viridis","-95.603498","29.251275","2015","2015-04-08"
"Asclepias asperula","-99.782183","30.47165","2015","2015-04-24"
"Asclepias curassavica","-97.241805","32.96443","2015","2015-04-26"
"Asclepias viridis","-96.937786","33.063475","2015","2015-04-30"
"Asclepias asperula","-96.739028","30.102177","2015","2015-04-10"
"Asclepias asperula","-96.959131","32.497529","2015","2015-04-06"
"Asclepias asperula","-98.068203","30.298139","2015","2015-04-14"
"Asclepias asperula","-98.066363","30.28692","2015","2015-04-14"
"Asclepias tuberosa","-96.621439","32.826242","2015","2015-04-16"
"Asclepias viridis","-96.909714","31.530556","2015","2015-04-26"
"Asclepias asperula","-97.69932","31.888836","2015","2015-04-24"
"Asclepias viridis","-97.097816","32.589662","2015","2015-04-25"
"Asclepias asperula","-97.052688","30.770133","2015","2015-04-14"
"Asclepias asperula","-97.683229","32.71052","2015","2015-04-29"
"Asclepias asperula","-96.6414","33.093716","2015","2015-04-18"
"Asclepias viridis","-95.702505","29.537171","2015","2015-04-27"
"Asclepias asperula","-98.114114","30.198917","2015","2015-04-28"
"Asclepias asperula","-98.538786","29.911401","2015","2015-04-25"
"Asclepias curassavica","-97.241844","32.964423","2015","2015-04-30"
"Asclepias viridis","-96.857299","30.814424","2015","2015-04-27"
"Asclepias asperula","-97.825508","30.304375","2015","2015-04-28"
"Asclepias curassavica","-97.241856","32.964392","2015","2015-04-25"
"Asclepias viridis","-96.83959","30.81324","2015","2015-04-27"
"Asclepias syriaca","-74.470965","40.704891","2015","2015-04-04"
"Asclepias syriaca","-74.5261","40.47235","2015","2015-04-10"
"Asclepias viridis","-97.121497","33.032036","2015","2015-04-29"
"Asclepias asperula","-97.278804","32.884959","2015","2015-04-13"
"Asclepias asperula","-97.940889","30.105946","2015","2015-04-18"
"Asclepias fascicularis","-119.775872","39.508383","2015","2015-04-24"
"Asclepias viridis","-96.551667","28.473333","2015","2015-04-07"
"Asclepias curassavica","-97.241762","32.964562","2015","2015-04-28"
"Asclepias asperula","-111.087205","31.402762","2015","2015-04-22"
"Asclepias asperula","-98.010833","30.056433","2015","2015-04-21"
"Asclepias viridis","-97.099644","32.588385","2015","2015-05-16"
"Asclepias syriaca","-72.59158","44.254632","2015","2015-05-17"
"Asclepias tuberosa","-89.758225","39.762242","2015","2015-05-28"
"Asclepias speciosa","-98.491316","38.1434","2015","2015-05-27"
"Asclepias verticillata","-96.323749","30.979416","2015","2015-05-20"
"Asclepias syriaca","-76.931236","39.040672","2015","2015-05-14"
"Asclepias viridis","-97.310554","32.970441","2015","2015-05-22"
"Asclepias viridis","-97.163331","32.665054","2015","2015-05-31"
"Asclepias viridis","-96.064453","28.902397","2015","2015-05-01"
"Asclepias syriaca","-94.683919","38.933989","2015","2015-05-16"
"Asclepias curassavica","-97.241833","32.964413","2015","2015-05-08"
"Asclepias viridis","-97.07753","32.667012","2015","2015-05-16"
"Asclepias asperula","-101.952239","33.615377","2015","2015-05-16"
"Asclepias tuberosa","-92.936264","30.936302","2015","2015-05-13"
"Asclepias asperula","-97.962533","31.39535","2015","2015-05-02"
"Asclepias syriaca","-88.173218","41.383873","2015","2015-05-05"
"Asclepias viridis","-92.842718","34.636651","2015","2015-05-02"
"Asclepias fascicularis","-118.959632","34.149108","2015","2015-05-18"
"Asclepias curassavica","-97.241862","32.964479","2015","2015-05-12"
"Asclepias syriaca","-84.517631","39.1394","2015","2015-05-19"
"Asclepias syriaca","-76.878423","39.001468","2015","2015-05-26"
"Asclepias tuberosa","-91.459232","36.309661","2015","2015-05-30"
"Asclepias syriaca","-85.911228","35.138681","2015","2015-05-20"
"Asclepias asperula","-98.419159","30.276604","2015","2015-05-22"
"Asclepias tuberosa","NA","NA","2015","2015-05-26"
"Asclepias viridis","-96.617935","33.101636","2015","2015-05-16"
"Asclepias fascicularis","-121.439292","38.265702","2015","2015-05-22"
"Asclepias syriaca","-73.006583","44.351687","2015","2015-05-30"
"Asclepias syriaca","-79.054873","35.990294","2015","2015-05-31"
"Asclepias viridis","-94.562288","33.303831","2015","2015-05-19"
"Asclepias fascicularis","-118.755818","34.147435","2015","2015-05-04"
"Asclepias asperula","-99.503624","30.078898","2015","2015-05-23"
"Asclepias asperula","-100.656738","31.203405","2015","2015-05-01"
"Asclepias asperula","-100.656738","31.203405","2015","2015-05-01"
"Asclepias asperula","-104.86332","31.908575","2015","2015-05-24"
"Asclepias fascicularis","-118.672788","34.186975","2015","2015-05-24"
"Asclepias viridis","-97.065567","31.228975","2015","2015-05-04"
"Asclepias viridis","-86.381968","36.089574","2015","2015-05-02"
"Asclepias viridis","-96.335506","30.807659","2015","2015-05-04"
"Asclepias viridis","-97.508717","32.734574","2015","2015-05-06"
"Asclepias viridis","-97.303397","32.67955","2015","2015-05-04"
"Asclepias asperula","-97.362181","30.674908","2015","2015-05-06"
"Asclepias syriaca","-88.174013","41.393295","2015","2015-05-12"
"Asclepias asperula","-97.963275","31.394864","2015","2015-05-02"
"Asclepias asperula","-115.506236","36.17106","2015","2015-05-19"
"Asclepias viridis","-96.67057","35.22452","2015","2015-05-10"
"Asclepias asperula","-98.477544","32.226695","2015","2015-05-16"
"Asclepias asperula","-97.509934","32.732287","2015","2015-05-06"
"Asclepias syriaca","-76.886444","39.003178","2015","2015-05-22"
"Asclepias curassavica","-97.241875","32.964467","2015","2015-05-07"
"Asclepias curassavica","-97.241879","32.964451","2015","2015-05-11"
"Asclepias viridis","-97.097319","32.589193","2015","2015-05-16"
"Asclepias fascicularis","-118.70292","34.889953","2015","2015-05-09"
"Asclepias viridis","-96.982515","33.207472","2015","2015-05-12"
"Asclepias curassavica","-97.241832","32.964427","2015","2015-05-01"
"Asclepias viridis","-97.353844","32.965985","2015","2015-05-30"
"Asclepias asperula","-99.272262","30.073216","2015","2015-05-22"
"Asclepias asperula","-98.238592","30.242349","2015","2015-05-22"
"Asclepias viridis","-97.625198","30.645592","2015","2015-05-05"
"Asclepias asperula","-97.912159","32.228516","2015","2015-05-11"
"Asclepias tuberosa","-92.260212","34.704515","2015","2015-05-25"
"Asclepias fascicularis","-121.439292","38.265702","2015","2015-05-13"
"Asclepias speciosa","-119.759558","39.515095","2015","2015-05-31"
"Asclepias curassavica","-97.241824","32.964443","2015","2015-05-09"
"Asclepias asperula","-97.965398","31.397477","2015","2015-05-02"
"Asclepias tuberosa","-94.016383","30.813181","2015","2015-05-09"
"Asclepias curassavica","-95.671262","30.584618","2015","2015-05-09"
"Asclepias syriaca","-89.757072","39.761812","2015","2015-05-27"
"Asclepias asperula","-101.546996","35.707702","2015","2015-05-20"
"Asclepias curassavica","-97.241876","32.964432","2015","2015-05-10"
"Asclepias syriaca","-75.113129","39.256319","2015","2015-05-15"
"Asclepias viridis","-91.776891","31.819092","2015","2015-05-02"
"Asclepias syriaca","-87.788841","42.142047","2015","2015-05-31"
"Asclepias curassavica","-97.24185","32.964432","2015","2015-05-02"
"Asclepias viridis","-97.362699","30.674486","2015","2015-05-06"
"Asclepias asperula","-99.560085","31.848891","2015","2015-05-05"
"Asclepias syriaca","-70.86048","42.808608","2015","2015-05-22"
"Asclepias speciosa","-119.759558","39.515095","2015","2015-05-31"
"Asclepias viridis","-94.563343","32.271665","2015","2015-05-23"
"Asclepias asperula","-109.80512","34.88748","2015","2015-05-24"
"Asclepias asperula","-96.656625","32.964383","2015","2015-05-09"
"Asclepias fascicularis","-118.01206","33.99427","2015","2015-05-12"
"Asclepias viridis","-97.796327","32.754079","2015","2015-05-14"
"Asclepias asperula","-98.116119","30.009808","2015","2015-05-16"
"Asclepias viridis","-97.963713","31.398772","2015","2015-05-02"
"Asclepias syriaca","-76.741572","39.223907","2015","2015-05-20"
"Asclepias fascicularis","-122.288406","37.469123","2015","2015-05-29"
"Asclepias viridis","-96.919888","33.065936","2015","2015-05-25"
"Asclepias asperula","-96.964534","32.498024","2015","2015-05-31"
"Asclepias viridis","-96.977134","33.064751","2015","2015-05-09"
"Asclepias tuberosa","-92.259417","34.704243","2015","2015-05-30"
"Asclepias speciosa","-121.311765","38.617306","2015","2015-05-12"
"Asclepias tuberosa","-79.962778","37.241944","2015","2015-05-28"
"Asclepias viridis","-97.634012","32.736902","2015","2015-05-31"
"Asclepias viridis","-97.964717","31.398213","2015","2015-05-03"
"Asclepias fascicularis","-118.703112","34.889972","2015","2015-05-09"
"Asclepias tuberosa","-97.139739","34.397862","2015","2015-05-17"
"Asclepias viridis","-96.93512","33.064275","2015","2015-05-16"
"Asclepias curassavica","-97.241824","32.964421","2015","2015-05-04"
"Asclepias asperula","NA","NA","2015","2015-05-22"
"Asclepias curassavica","-97.241842","32.964431","2015","2015-05-06"
"Asclepias tuberosa","-97.325545","32.705173","2015","2015-05-14"
"Asclepias asperula","-97.675414","32.709982","2015","2015-05-03"
"Asclepias tuberosa","-96.374216","31.369414","2015","2015-05-16"
"Asclepias syriaca","-72.368832","43.750358","2015","2015-05-10"
"Asclepias viridis","-95.447617","29.674836","2015","2015-05-05"
"Asclepias asperula","-97.382","32.680841","2015","2015-05-14"
"Asclepias fascicularis","-118.906741","34.231665","2015","2015-05-22"
"Asclepias syriaca","-82.718189","40.110068","2015","2015-05-08"
"Asclepias syriaca","-73.006853","44.350471","2015","2015-05-30"
"Asclepias asperula","-98.396713","33.759367","2015","2015-05-16"
"Asclepias fascicularis","-118.012533","33.994691","2015","2015-05-12"
"Asclepias syriaca","-87.865176","41.773447","2015","2015-05-16"
"Asclepias viridis","-95.311802","38.824795","2015","2015-05-30"
"Asclepias asperula","-97.40165","32.734325","2015","2015-05-04"
"Asclepias asperula","-98.607462","29.856937","2015","2015-05-06"
"Asclepias curassavica","-97.241838","32.964439","2015","2015-05-03"
"Asclepias tuberosa","-96.286172","29.68326","2015","2015-05-09"
"Asclepias syriaca","-86.864125","36.019371","2015","2015-05-15"
"Asclepias viridis","-95.447197","29.659567","2015","2015-05-05"
"Asclepias viridis","-94.948319","29.454308","2015","2015-05-17"
"Asclepias syriaca","-73.47815","41.720635","2015","2015-05-25"
"Asclepias speciosa","-119.893058","39.503838","2015","2015-05-25"
"Asclepias viridis","-86.308578","36.170863","2015","2015-05-21"
"Asclepias viridis","-96.964534","32.498024","2015","2015-05-31"
"Asclepias tuberosa","-94.169994","32.670547","2015","2015-05-31"
"Asclepias viridis","-94.947486","29.454439","2015","2015-05-09"
"Asclepias syriaca","-74.425797","40.499558","2015","2015-05-12"
"Asclepias viridis","-95.798016","30.97435","2015","2015-05-20"
"Asclepias asperula","-97.959292","31.398561","2015","2015-05-02"
"Asclepias syriaca","-80.538176","37.148713","2015","2015-05-05"
"Asclepias asperula","-98.395071","33.758224","2015","2015-05-09"
"Asclepias asperula","-98.071448","30.616085","2015","2015-05-23"
"Asclepias viridis","-97.194885","32.511308","2015","2015-05-09"
"Asclepias asperula","-98.395106","33.758474","2015","2015-05-16"
"Asclepias verticillata","-96.33822","30.810117","2015","2015-05-20"
"Asclepias asperula","-98.869843","31.891138","2015","2015-05-27"
"Asclepias speciosa","-98.417528","38.18475","2015","2015-05-27"
"Asclepias asperula","-97.636685","32.744947","2015","2015-05-31"
"Asclepias viridis","-92.936264","30.936302","2015","2015-05-14"
"Asclepias fascicularis","-122.288353","37.469022","2015","2015-05-26"
"Asclepias speciosa","-119.745445","39.512062","2015","2015-05-31"
"Asclepias viridis","-98.384742","33.75733","2015","2015-05-25"
"Asclepias asperula","-97.963656","31.395078","2015","2015-05-02"
"Asclepias asperula","-97.303222","32.680408","2015","2015-05-04"
"Asclepias viridis","-94.948319","29.454308","2015","2015-05-09"
"Asclepias tuberosa","-98.041509","32.820531","2015","2015-05-09"
"Asclepias asperula","-98.133658","30.635517","2015","2015-05-23"
"Asclepias curassavica","-97.241862","32.964484","2015","2015-05-05"
"Asclepias viridis","-97.407058","32.60368","2015","2015-05-15"
"Asclepias viridis","-97.097895","32.589687","2015","2015-05-16"
"Asclepias viridis","-97.2546","31.1487","2015","2015-05-07"
"Asclepias viridis","-97.199693","32.788546","2015","2015-05-13"
"Asclepias speciosa","-122.765132","45.594705","2015","2015-05-04"
"Asclepias viridis","-97.964399","31.398238","2015","2015-05-02"
"Asclepias viridis","-95.447119","29.659569","2015","2015-05-05"
"Asclepias tuberosa","-97.155507","33.015684","2015","2015-05-18"
"Asclepias tuberosa","-94.562179","33.304354","2015","2015-05-19"
"Asclepias asperula","-97.381911","30.663054","2015","2015-05-21"
"Asclepias asperula","-99.195442","29.63468","2015","2015-05-02"
"Asclepias asperula","-97.851438","30.181213","2015","2015-05-16"
"Asclepias syriaca","-76.884903","39.004564","2015","2015-05-22"
"Asclepias viridis","-88.283215","32.732346","2015","2015-05-02"
"Asclepias syriaca","-88.091334","41.815388","2015","2015-05-12"
"Asclepias viridis","-94.947136","29.454553","2015","2015-05-10"
"Asclepias speciosa","-121.748154","38.536222","2015","2015-05-12"
"Asclepias asperula","-97.964502","31.39875","2015","2015-05-02"
"Asclepias tuberosa","-97.09548","32.780386","2015","2015-05-30"
"Asclepias asperula","-97.373746","32.804387","2015","2015-05-30"
"Asclepias viridis","-95.389243","38.943944","2015","2015-05-30"
"Asclepias viridis","-96.964534","32.498024","2015","2015-05-31"
"Asclepias syriaca","-94.847803","38.959008","2015","2015-05-31"
"Asclepias viridis","-97.861688","29.98592","2015","2015-05-02"
"Asclepias incarnata","-93.153795","44.465641","2015","2015-06-22"
"Asclepias asperula","-99.183893","31.726405","2015","2015-06-20"
"Asclepias asperula","-98.814857","29.881884","2015","2015-06-09"
"Asclepias syriaca","-83.034135","40.079827","2015","2015-06-16"
"Asclepias syriaca","-87.842179","42.059285","2015","2015-06-27"
"Asclepias tuberosa","-81.940612","41.016258","2015","2015-06-16"
"Asclepias tuberosa","-82.663386","40.158757","2015","2015-06-24"
"Asclepias incarnata","-88.319382","41.931126","2015","2015-06-29"
"Asclepias viridis","-95.730981","32.961139","2015","2015-06-28"
"Asclepias tuberosa","-94.023796","30.81449","2015","2015-06-03"
"Asclepias viridis","-97.122511","32.55585","2015","2015-06-04"
"Asclepias tuberosa","-96.587682","38.367127","2015","2015-06-01"
"Asclepias speciosa","-121.444189","38.153895","2015","2015-06-12"
"Asclepias syriaca","-72.670183","44.636383","2015","2015-06-30"
"Asclepias tuberosa","-87.003119","36.05972","2015","2015-06-27"
"Asclepias syriaca","-82.339709","39.237887","2015","2015-06-19"
"Asclepias syriaca","-102.339691","43.85538","2015","2015-06-23"
"Asclepias tuberosa","-84.425468","42.165185","2015","2015-06-23"
"Asclepias incarnata","-81.441779","41.101445","2015","2015-06-20"
"Asclepias tuberosa","-81.574417","41.138969","2015","2015-06-23"
"Asclepias syriaca","-72.945757","43.625997","2015","2015-06-25"
"Asclepias fascicularis","-117.933513","33.980878","2015","2015-06-04"
"Asclepias curassavica","-95.483025","30.235355","2015","2015-06-06"
"Asclepias viridis","-96.849288","32.753529","2015","2015-06-13"
"Asclepias syriaca","-82.899325","40.14393","2015","2015-06-29"
"Asclepias syriaca","-73.992037","40.77592","2015","2015-06-30"
"Asclepias speciosa","-114.469772","42.600505","2015","2015-06-20"
"Asclepias tuberosa","-93.32649","35.513584","2015","2015-06-07"
"Asclepias speciosa","-104.310923","42.102579","2015","2015-06-25"
"Asclepias viridis","-97.100539","32.588891","2015","2015-06-02"
"Asclepias viridis","-96.872453","32.257437","2015","2015-06-19"
"Asclepias asperula","-111.955759","35.97879","2015","2015-06-25"
"Asclepias tuberosa","-83.709022","42.281563","2015","2015-06-21"
"Asclepias asperula","-102.355156","30.368696","2015","2015-06-14"
"Asclepias viridis","-84.2631","37.2921","2015","2015-06-05"
"Asclepias viridis","-94.947525","29.454492","2015","2015-06-07"
"Asclepias viridis","-96.015625","29.917883","2015","2015-06-10"
"Asclepias tuberosa","-79.905655","40.059242","2015","2015-06-17"
"Asclepias asperula","-98.178322","32.807422","2015","2015-06-28"
"Asclepias incarnata","-71.023278","42.722378","2015","2015-06-29"
"Asclepias viridis","-95.601983","33.447578","2015","2015-06-28"
"Asclepias viridis","-97.097934","32.589695","2015","2015-06-04"
"Asclepias viridis","-97.524724","35.940462","2015","2015-06-25"
"Asclepias tuberosa","-84.697434","39.297642","2015","2015-06-28"
"Asclepias speciosa","-114.46975","42.600537","2015","2015-06-19"
"Asclepias tuberosa","-73.927265","40.791565","2015","2015-06-16"
"Asclepias speciosa","-104.090452","40.383222","2015","2015-06-23"
"Asclepias viridis","-96.960733","32.86991","2015","2015-06-10"
"Asclepias syriaca","-81.904567","41.099981","2015","2015-06-10"
"Asclepias asperula","-97.453856","30.139121","2015","2015-06-05"
"Asclepias incarnata","-83.56303","41.611121","2015","2015-06-08"
"Asclepias syriaca","-87.788036","42.144696","2015","2015-06-02"
